Customer_ID,Gender,Region,Subscription_Plan,Payment_Method,Age,Days_Since_Last_Login,Customer_Service_Calls,Monthly_Spend,Churn
12696,Female,North,Pro,Crypto,39.0,103,1,,1
12697,Female,North,Basic,Crypto,18.0,131,2,45.13,1
12698,Male,north,Pro,,23.0,84,3,101.59,1
12699,Female,South,Pro,E-Wallet,24.0,2,3,146.15,1
12700,Female,North,Plus,E-Wallet,16.0,4,0,161.7,1
12701,Female,North,Pro,E-Wallet,44.0,156,3,87.04,1
12702,Unknown,South,Basic,Credit Card,14.0,118,3,1.98,1
12703,Male,North,Basic,Crypto,37.0,18,2,14.88,0
12704,Male,West,PRO,,42.0,114,3,85.1,1
12705,Female,West,Basic,Crypto,,144,3,96.54,1
12706,Non-Binary,East,PLUS,PayPal,27.0,33,1,173.9,1
12707,Male,East,PRO,Crypto,36.0,19,2,68.49,0
12708,Male,East,Basic,E-Wallet,34.0,155,3,2.24,1
12709,Male,West,Plus,Crypto,44.0,72,1,73.14,1
12710,Male,West,Basic,PayPal,7.0,137,1,,1
12711,Female,West,Basic,Crypto,24.0,148,4,15.35,1
12712,Female,East,Pro,Credit Card,39.0,115,3,85.09,1
12713,Male,East,Plus,PayPal,34.0,3,3,125.12,0
12714,Male,East,Pro,Credit Card,41.0,21,2,129.99,0
12715,Male,East,Basic,Credit Card,36.0,70,2,61.27,1
12716,Male,East,Basic,E-Wallet,32.0,11,1,47.76,0
12717,Female,East,Basic,E-Wallet,30.0,138,1,74.49,1
12718,Unknown,west,Basic,,57.0,149,0,78.47,1
12719,Non-Binary,South,Basic,,49.0,156,1,9.72,0
12720,Male,South,Pro,Crypto,38.0,60,3,65.62,1
12721,Non-Binary,East,Plus,PayPal,34.0,26,2,155.79,1
12722,Female,South,Basic,E-Wallet,39.0,174,1,13.8,1
12723,Female,South,Basic,E-Wallet,42.0,83,1,0.0,1
12724,Female,West,Plus,Crypto,38.0,141,0,178.06,1
12725,Male,East,Pro,Credit Card,26.0,6,1,85.91,1
12726,Male,East,Plus,,51.0,142,3,205.51,0
12727,Male,South,Basic,Credit Card,36.0,173,1,0.0,1
12728,Male,East,Basic,E-Wallet,54.0,155,4,64.4,1
12729,Male,East,Pro,Credit Card,35.0,170,3,168.74,1
12730,Female,East,Pro,Credit Card,31.0,9,3,52.15,1
12731,Female,East,Basic,E-Wallet,,178,2,7.76,1
12732,Female,South,Pro,PayPal,37.0,2,1,92.75,1
12733,Male,North,BASIC,Crypto,35.0,102,3,48.45,1
12734,Unknown,South,Basic,E-Wallet,21.0,43,1,0.0,1
12735,Unknown,West,Pro,Crypto,40.0,53,1,119.71,1
12736,Female,North,Basic,Crypto,29.0,161,0,0.0,1
12737,Unknown,North,Pro,Credit Card,29.0,88,6,117.58,1
12738,Female,North,Basic,E-Wallet,29.0,24,2,0.0,1
12739,Unknown,South,Basic,,38.0,69,3,1.79,0
12740,Male,West,Basic,Crypto,18.0,44,2,68.18,0
12741,Male,South,Basic,Crypto,31.0,67,2,2.9,1
12742,Male,West,Basic,PayPal,43.0,25,2,72.47,0
12743,Male,south,Pro,Crypto,21.0,25,5,86.02,1
12744,Male,South,Plus,E-Wallet,35.0,153,3,164.18,1
12745,Female,South,Basic,PayPal,,111,1,11.05,1
12746,Female,North,Basic,E-Wallet,29.0,91,1,0.0,1
12747,Female,South,Plus,PayPal,50.0,129,1,231.96,1
12748,Male,West,Basic,Crypto,17.0,40,2,34.01,1
12749,Non-Binary,West,Basic,,41.0,172,1,0.0,1
12750,Female,West,Basic,E-Wallet,29.0,13,2,53.24,1
12751,Male,North,Pro,PayPal,28.0,164,1,25.14,1
12752,Female,South,Basic,Crypto,22.0,129,5,24.94,1
12753,Male,South,Pro,Credit Card,,4,2,,1
12754,Male,East,BASIC,Crypto,32.0,101,1,0.0,1
12755,Unknown,North,Basic,Crypto,30.0,129,2,36.04,1
12756,Male,West,Basic,Credit Card,35.0,128,2,38.36,1
12757,Female,West,Pro,PayPal,32.0,175,7,33.17,1
12758,Non-Binary,south,PRO,Crypto,13.0,21,6,90.03,1
12759,Female,West,Basic,Credit Card,,40,0,0.0,0
12760,Male,South,Basic,E-Wallet,42.0,152,2,74.62,1
12761,Male,South,Pro,Credit Card,18.0,45,1,85.39,0
12762,Male,East,Plus,Crypto,23.0,93,2,159.03,0
12763,Female,North,Basic,E-Wallet,29.0,8,0,0.0,1
12764,Female,South,Pro,Crypto,26.0,100,4,54.11,1
12765,Male,South,Basic,Credit Card,33.0,46,1,63.42,1
12766,Unknown,South,Basic,E-Wallet,23.0,73,1,44.74,0
12767,Female,East,BASIC,Crypto,,2,2,67.14,1
12768,Male,south,Pro,Credit Card,33.0,7,4,55.84,0
12769,Female,North,Basic,E-Wallet,40.0,152,1,20.82,1
12770,Female,North,Plus,Crypto,46.0,35,4,172.26,1
12771,Male,West,Pro,Credit Card,31.0,42,2,75.89,1
12772,Male,North,Plus,Crypto,52.0,177,3,177.53,1
12773,Non-Binary,West,Basic,Crypto,32.0,62,1,5.91,1
12774,Female,North,Basic,Crypto,42.0,161,1,0.0,1
12775,Female,West,Plus,PayPal,53.0,137,1,175.65,1
12776,Female,South,Pro,Crypto,35.0,26,1,26.38,0
12777,Male,East,Plus,E-Wallet,20.0,88,3,241.6,1
12778,Male,East,Basic,Credit Card,34.0,12,0,16.92,0
12779,Female,East,Basic,,27.0,50,2,13.89,0
12780,Male,South,PRO,PayPal,31.0,67,0,93.64,0
12781,Male,East,Basic,PayPal,53.0,123,1,46.39,1
12782,Non-Binary,North,Pro,PayPal,21.0,143,2,65.41,1
12783,Unknown,West,Basic,Crypto,,139,4,37.74,1
12784,Female,South,Basic,Crypto,,24,1,8.85,1
12785,Non-Binary,East,Basic,E-Wallet,30.0,176,1,78.91,1
12786,Male,North,Basic,Credit Card,41.0,143,1,,1
12787,Unknown,North,Basic,,37.0,102,1,9.41,0
12788,Male,South,Pro,Crypto,31.0,1,0,68.4,1
12789,Unknown,South,Basic,Credit Card,27.0,72,3,7.02,1
12790,Unknown,East,Basic,Crypto,37.0,122,2,27.48,1
12791,Female,West,Plus,PayPal,51.0,126,2,179.34,0
12792,Unknown,East,BASIC,Crypto,24.0,76,3,56.79,1
12793,Female,East,Basic,E-Wallet,53.0,77,1,34.96,1
12794,Male,South,Pro,Crypto,45.0,75,2,93.14,0
12795,Female,East,Plus,Crypto,,162,2,156.84,1
12796,Female,East,Basic,Credit Card,37.0,149,2,67.36,1
12797,Male,West,Basic,Crypto,45.0,47,1,16.76,1
12798,Female,North,Pro,E-Wallet,23.0,113,2,162.43,0
12799,Unknown,North,Basic,Crypto,27.0,63,2,84.44,1
12800,Male,west,Pro,Crypto,41.0,149,0,73.62,1
12801,Female,North,Plus,PayPal,36.0,72,0,156.18,0
12802,Unknown,East,Plus,,32.0,46,6,39.34,1
12803,Unknown,West,Basic,Crypto,8.0,39,2,0.0,1
12804,Unknown,West,Basic,Crypto,29.0,105,2,12.1,1
12805,Female,South,Plus,E-Wallet,22.0,117,0,143.25,1
12806,Unknown,North,Basic,Credit Card,38.0,2,1,50.92,1
12807,Female,South,BASIC,PayPal,32.0,94,1,60.81,1
12808,Male,East,Pro,PayPal,27.0,100,0,19.16,1
12809,Female,west,BASIC,Crypto,60.0,133,1,0.0,1
12810,Female,East,Basic,Crypto,44.0,141,3,0.0,1
12811,Male,North,Plus,Credit Card,44.0,82,5,103.55,1
12812,Female,South,Basic,Crypto,56.0,81,2,28.96,1
12813,Female,North,Basic,E-Wallet,,120,1,67.94,1
12814,Male,East,Basic,Credit Card,26.0,134,2,81.61,1
12815,Female,South,Pro,Crypto,25.0,156,1,132.39,1
12816,Female,North,Basic,Credit Card,43.0,2,2,0.0,1
12817,Female,East,Basic,PayPal,13.0,12,3,10.98,1
12818,Male,North,Pro,Crypto,33.0,163,2,92.24,1
12819,Male,West,Plus,Credit Card,12.0,104,1,190.45,1
12820,Male,South,Basic,Credit Card,34.0,88,5,0.0,1
12821,Unknown,South,Plus,Crypto,42.0,91,1,129.06,1
12822,Male,South,Basic,Credit Card,36.0,165,0,88.39,1
12823,Female,West,Pro,Crypto,43.0,74,3,81.29,1
12824,Male,South,Basic,Crypto,53.0,59,2,85.18,1
12825,Male,West,Basic,E-Wallet,32.0,125,1,57.03,0
12826,Non-Binary,south,Pro,E-Wallet,62.0,72,2,61.0,1
12827,Female,North,Basic,Credit Card,36.0,21,4,51.12,1
12828,Male,North,Basic,Credit Card,43.0,148,1,73.56,1
12829,Female,North,Basic,Credit Card,27.0,122,1,15.47,1
12830,Male,North,Pro,PayPal,50.0,32,2,-10.0,1
12831,Female,west,Basic,Crypto,44.0,3,1,0.0,1
12832,Female,East,Basic,Crypto,48.0,171,3,64.44,1
12833,Male,East,Basic,PayPal,34.0,128,1,65.96,1
12834,Male,North,BASIC,PayPal,21.0,149,2,0.0,1
12835,Male,East,Basic,Credit Card,38.0,58,2,0.0,1
12836,Unknown,East,Basic,,17.0,36,0,6.35,1
12837,Unknown,South,Basic,E-Wallet,30.0,150,3,20.04,1
12838,Male,west,BASIC,E-Wallet,35.0,160,2,58.2,0
12839,Female,North,Pro,PayPal,,112,0,148.44,0
12840,Male,East,Pro,PayPal,37.0,149,1,57.81,1
12841,Male,East,Plus,Crypto,35.0,126,3,226.08,0
12842,Female,North,Basic,Crypto,33.0,117,1,0.0,1
12843,Unknown,South,Plus,E-Wallet,20.0,139,1,185.52,1
12844,Unknown,North,Basic,Crypto,34.0,111,3,80.1,0
12845,Female,South,Plus,Credit Card,35.0,145,1,119.56,1
12846,Male,East,Basic,PayPal,24.0,124,1,0.0,1
12847,Female,West,Basic,E-Wallet,22.0,99,3,,0
12848,Male,South,BASIC,E-Wallet,29.0,0,4,73.74,1
12849,Female,South,Basic,Credit Card,34.0,120,0,22.93,1
12850,Male,North,Plus,Crypto,29.0,88,1,195.0,1
12851,Female,East,Pro,Crypto,,19,2,111.87,1
12852,Male,West,Plus,PayPal,,16,1,101.21,1
12853,Male,North,Pro,Credit Card,39.0,176,1,85.14,1
12854,Unknown,North,Basic,E-Wallet,35.0,149,1,69.87,1
12855,Male,West,Basic,Credit Card,28.0,113,2,0.0,1
12856,Female,East,Plus,E-Wallet,39.0,160,0,130.95,1
12857,Male,West,Pro,Credit Card,32.0,25,2,130.78,0
12858,Male,North,Pro,Crypto,22.0,26,1,78.44,0
12859,Male,North,Basic,E-Wallet,44.0,161,2,47.58,1
12860,Male,South,PRO,PayPal,37.0,86,0,14.88,1
12861,Non-Binary,West,Plus,Credit Card,,79,1,,0
12862,Male,West,Basic,Crypto,18.0,179,1,0.94,1
12863,Unknown,West,Basic,E-Wallet,26.0,54,1,0.0,1
12864,Female,North,Basic,Crypto,,60,1,20.15,0
12865,Female,East,Pro,Credit Card,18.0,177,1,117.86,1
12866,Female,North,Basic,PayPal,,13,2,66.74,0
12867,Female,South,Basic,PayPal,33.0,125,2,27.53,1
12868,Female,North,Basic,Credit Card,37.0,108,3,,0
12869,Male,North,Pro,E-Wallet,19.0,121,1,24.76,1
12870,Male,North,Basic,,35.0,50,2,52.97,1
12871,Non-Binary,south,Basic,Crypto,17.0,112,4,25.99,1
12872,Unknown,West,Plus,E-Wallet,34.0,154,1,151.77,1
12873,Non-Binary,East,PLUS,Credit Card,27.0,167,3,144.91,1
12874,Female,east,Basic,Crypto,,67,1,64.47,1
12875,Female,South,Pro,Crypto,42.0,8,2,112.45,0
12876,Female,West,Pro,Credit Card,31.0,38,1,123.91,0
12877,Female,West,Basic,Crypto,38.0,142,1,58.48,1
12878,Male,South,Basic,E-Wallet,,88,1,14.51,1
12879,Female,North,Basic,E-Wallet,46.0,17,2,9.28,1
12880,Male,West,Basic,Credit Card,21.0,51,0,24.1,0
12881,Male,East,Basic,Credit Card,43.0,36,1,26.58,0
12882,Non-Binary,South,Plus,E-Wallet,34.0,79,2,190.57,1
12883,Male,East,Basic,Credit Card,,139,0,27.59,0
12884,Male,North,Pro,E-Wallet,22.0,152,0,80.01,1
12885,Male,south,Basic,E-Wallet,40.0,78,1,44.82,1
12886,Unknown,East,Pro,E-Wallet,24.0,24,0,103.2,0
12887,Female,East,Basic,Crypto,,148,1,0.0,1
12888,Female,North,Pro,Credit Card,,121,2,68.8,1
12889,Non-Binary,South,Pro,Crypto,,87,0,,1
12890,Non-Binary,West,Pro,Credit Card,47.0,134,1,59.63,1
12891,Male,West,Basic,PayPal,26.0,176,1,76.02,1
12892,Female,East,Pro,Crypto,41.0,38,1,114.05,1
12893,Female,North,Plus,Crypto,22.0,74,1,184.86,1
12894,Female,East,Pro,Crypto,31.0,96,2,114.93,1
12895,Male,North,Basic,,51.0,48,0,0.0,1
12896,Non-Binary,West,Pro,,27.0,161,3,76.14,1
12897,Female,East,Basic,PayPal,45.0,143,0,36.98,1
12898,Male,East,Plus,Credit Card,44.0,95,1,124.5,1
12899,Female,North,Pro,Credit Card,44.0,142,2,21.57,1
12900,Male,South,BASIC,Credit Card,21.0,39,3,18.35,1
12901,Male,north,Basic,Credit Card,39.0,6,2,55.24,0
12902,Female,South,Basic,Credit Card,32.0,100,1,66.18,1
12903,Male,West,Plus,PayPal,44.0,39,2,105.55,0
12904,Female,East,Basic,Crypto,17.0,69,1,42.39,1
12905,Female,East,Basic,PayPal,37.0,102,2,0.0,1
12906,Male,North,Plus,Crypto,36.0,91,0,172.99,0
12907,Unknown,North,Basic,,14.0,21,1,0.0,1
12908,Male,West,Basic,,25.0,100,-1,51.66,1
12909,Male,West,Pro,,15.0,132,1,96.4,1
12910,Male,South,Basic,PayPal,26.0,145,1,96.99,1
12911,Male,West,Basic,E-Wallet,39.0,10,3,28.82,1
12912,Male,west,Basic,Credit Card,35.0,118,2,47.01,1
12913,Female,West,Pro,Credit Card,35.0,7,3,110.05,1
12914,Unknown,West,PLUS,Crypto,23.0,19,2,140.8,1
12915,Male,South,Basic,Credit Card,45.0,58,2,73.85,1
12916,Female,West,Basic,,,90,3,,1
12917,Female,south,BASIC,E-Wallet,34.0,152,1,19.84,0
12918,Non-Binary,North,Plus,PayPal,43.0,114,4,,1
12919,Female,East,Basic,Credit Card,24.0,18,1,0.0,1
12920,Male,North,Plus,Credit Card,36.0,124,0,248.69,1
12921,Male,West,Basic,PayPal,38.0,129,2,72.36,1
12922,Female,East,Plus,E-Wallet,28.0,105,6,167.75,1
12923,Non-Binary,West,Pro,E-Wallet,40.0,65,1,119.16,0
12924,Male,West,Pro,Credit Card,38.0,6,3,38.72,1
12925,Male,North,Basic,Crypto,32.0,50,1,,0
12926,Unknown,West,Pro,PayPal,32.0,94,6,93.28,1
12927,Non-Binary,North,Basic,E-Wallet,39.0,160,3,18.18,1
12928,Unknown,West,Basic,Credit Card,41.0,74,-1,34.22,1
12929,Female,South,Basic,E-Wallet,34.0,103,2,0.0,1
12930,Male,east,Plus,Credit Card,45.0,12,0,128.54,0
12931,Female,North,Pro,PayPal,40.0,137,4,34.81,1
12932,Female,North,Pro,Crypto,16.0,112,1,92.56,1
12933,Male,East,Pro,PayPal,19.0,58,4,90.63,0
12934,Female,North,Basic,E-Wallet,45.0,37,1,0.0,0
12935,Female,East,PLUS,E-Wallet,31.0,19,3,98.45,1
12936,Male,south,Pro,E-Wallet,35.0,13,1,123.31,0
12937,Female,West,Pro,Crypto,45.0,39,1,111.86,1
12938,Female,South,Basic,PayPal,33.0,134,4,13.89,1
12939,Unknown,West,Plus,Credit Card,34.0,5,2,195.21,0
12940,Male,East,Plus,PayPal,25.0,167,2,92.33,1
12941,Male,South,Pro,PayPal,37.0,8,4,122.41,0
12942,Female,West,BASIC,Crypto,39.0,105,0,0.0,0
12943,Male,East,Pro,PayPal,28.0,64,3,,1
12944,Female,West,Pro,E-Wallet,24.0,147,2,124.18,1
12945,Female,North,Basic,Crypto,60.0,133,1,,1
12946,Male,North,Basic,E-Wallet,33.0,95,1,77.2,1
12947,Female,East,Basic,E-Wallet,27.0,38,3,21.8,1
12948,Female,West,Pro,PayPal,41.0,122,2,82.65,1
12949,Male,North,Basic,Credit Card,33.0,20,3,79.51,1
12950,Unknown,South,Basic,PayPal,23.0,36,4,72.18,1
12951,Non-Binary,west,Pro,Credit Card,38.0,11,1,68.66,1
12952,Female,West,Pro,Crypto,25.0,14,5,100.71,1
12953,Female,North,BASIC,Crypto,49.0,148,0,2.11,1
12954,Female,North,Basic,Crypto,38.0,84,1,79.54,1
12955,Unknown,east,Plus,E-Wallet,31.0,91,1,158.49,1
12956,Female,West,Pro,,35.0,99,2,100.06,1
12957,Female,South,Basic,Crypto,43.0,173,1,20.85,1
12958,Non-Binary,North,Plus,PayPal,35.0,108,3,30.04,1
12959,Male,West,Basic,E-Wallet,55.0,85,4,0.0,1
12960,Non-Binary,north,Plus,E-Wallet,45.0,137,0,99.72,1
12961,Male,East,Basic,PayPal,38.0,81,1,41.83,0
12962,Male,west,Basic,E-Wallet,24.0,65,1,0.0,0
12963,Male,west,Basic,PayPal,32.0,117,5,41.43,1
12964,Unknown,East,Basic,Credit Card,38.0,116,3,0.0,1
12965,Non-Binary,South,Pro,PayPal,25.0,166,2,99.46,1
12966,Female,North,Pro,Credit Card,46.0,21,3,86.17,1
12967,Female,East,Plus,E-Wallet,24.0,85,2,155.75,1
12968,Female,West,Basic,Credit Card,27.0,169,3,72.44,1
12969,Unknown,East,Basic,PayPal,28.0,133,2,,1
12970,Female,West,Basic,Credit Card,41.0,109,1,82.09,0
12971,Male,East,Basic,Crypto,25.0,179,2,0.85,1
12972,Male,South,Pro,PayPal,16.0,164,0,38.73,1
12973,Female,West,Basic,,,5,4,71.46,1
12974,Female,east,PRO,Credit Card,29.0,72,3,56.62,1
12975,Male,south,Pro,E-Wallet,23.0,156,0,27.61,1
12976,Male,South,BASIC,E-Wallet,26.0,100,3,0.0,1
12977,Non-Binary,North,Pro,PayPal,51.0,178,2,91.57,0
12978,Male,West,Basic,PayPal,27.0,76,1,20.92,1
12979,Female,North,Basic,Credit Card,32.0,26,1,73.3,0
12980,Unknown,south,Pro,PayPal,29.0,164,3,,1
12981,Female,North,Basic,PayPal,21.0,173,1,0.0,1
12982,Male,North,Basic,E-Wallet,26.0,97,3,19.24,0
12983,Female,East,Pro,PayPal,20.0,24,2,6.5,1
12984,Non-Binary,North,BASIC,Credit Card,43.0,164,2,10.15,1
12985,Female,South,PRO,PayPal,35.0,150,1,119.53,1
12986,Unknown,North,Basic,PayPal,58.0,153,2,114.64,1
12987,Male,West,Basic,PayPal,26.0,75,4,13.51,1
12988,Female,East,Plus,Crypto,,119,0,140.36,1
12989,Female,South,Pro,PayPal,,179,1,89.31,1
12990,Non-Binary,north,Basic,Credit Card,44.0,2,0,56.38,0
12991,Male,West,Basic,E-Wallet,37.0,72,5,72.83,1
12992,Non-Binary,south,PLUS,E-Wallet,22.0,110,0,,1
12993,Female,North,Basic,Crypto,51.0,78,1,72.13,0
12994,Male,East,Pro,Credit Card,33.0,71,2,64.41,1
12995,Male,North,Pro,E-Wallet,29.0,155,2,148.99,1
12996,Non-Binary,South,Pro,E-Wallet,45.0,33,2,122.61,0
12997,Male,South,Pro,PayPal,33.0,83,2,52.39,1
12998,Male,south,Pro,PayPal,22.0,64,0,89.65,1
12999,Male,West,Pro,PayPal,34.0,28,1,67.54,0
13000,Non-Binary,North,Plus,Crypto,26.0,3,6,,1
13001,Female,north,Pro,PayPal,3.0,118,3,73.17,1
13002,Female,North,Basic,Credit Card,25.0,165,2,0.76,1
13003,Male,East,Basic,Crypto,28.0,129,2,51.29,1
13004,Female,West,PRO,E-Wallet,22.0,112,2,98.74,1
13005,Female,West,Plus,E-Wallet,39.0,91,2,108.44,0
13006,Non-Binary,East,Basic,,26.0,75,1,84.68,1
13007,Unknown,West,Basic,Credit Card,38.0,124,2,,1
13008,Male,East,PLUS,E-Wallet,21.0,43,0,190.97,0
13009,Female,south,Pro,Credit Card,43.0,113,0,77.2,1
13010,Male,South,Basic,Credit Card,21.0,104,2,0.0,1
13011,Female,West,Pro,Credit Card,10.0,94,2,131.84,0
13012,Male,South,Plus,PayPal,46.0,116,1,132.56,1
13013,Male,South,Plus,E-Wallet,25.0,100,0,125.94,1
13014,Male,South,Pro,Credit Card,,31,2,92.45,1
13015,Female,North,Basic,,39.0,130,1,0.0,0
13016,Male,South,Plus,,41.0,16,1,171.63,1
13017,Female,north,Pro,E-Wallet,,118,0,54.36,1
13018,Female,East,Plus,Crypto,35.0,139,3,153.22,1
13019,Male,East,Basic,E-Wallet,35.0,63,1,61.99,1
13020,Female,East,Basic,E-Wallet,46.0,77,3,80.48,1
13021,Male,East,Basic,E-Wallet,35.0,40,2,74.15,0
13022,Female,East,Basic,PayPal,26.0,1,0,86.56,0
13023,Female,South,Pro,E-Wallet,39.0,33,1,83.26,0
13024,Male,South,Plus,Crypto,12.0,124,3,64.65,1
13025,Male,South,Pro,Credit Card,47.0,87,3,77.02,1
13026,Male,East,Plus,E-Wallet,47.0,111,2,186.27,0
13027,Unknown,East,Basic,PayPal,45.0,39,0,5.98,0
13028,Female,North,PRO,E-Wallet,45.0,54,5,69.4,1
13029,Female,West,Plus,E-Wallet,33.0,125,0,110.98,0
13030,Female,South,Pro,Crypto,32.0,73,1,113.09,1
13031,Male,West,Pro,Crypto,21.0,178,1,58.05,0
13032,Female,East,Pro,PayPal,51.0,4,2,73.82,0
13033,Female,East,Pro,PayPal,29.0,55,2,108.06,1
13034,Male,East,Basic,PayPal,37.0,117,2,26.73,1
13035,Male,West,Plus,PayPal,36.0,148,0,223.14,1
13036,Male,North,Plus,PayPal,20.0,57,3,144.65,1
13037,Female,East,Basic,Credit Card,16.0,92,2,0.0,1
13038,Unknown,North,Pro,Credit Card,34.0,30,2,112.81,1
13039,Male,North,Pro,PayPal,29.0,173,3,,1
13040,Female,South,Pro,PayPal,33.0,154,2,113.12,1
13041,Male,West,Pro,Credit Card,,106,1,67.6,1
13042,Unknown,East,Plus,Crypto,36.0,158,1,172.54,1
13043,Male,North,Basic,Credit Card,41.0,168,1,19.6,1
13044,Female,West,Basic,PayPal,38.0,44,1,0.0,1
13045,Female,West,Plus,Crypto,,163,0,186.24,0
13046,Female,East,Pro,PayPal,23.0,1,0,,1
13047,Female,South,PLUS,E-Wallet,36.0,61,2,200.9,1
13048,Male,South,Basic,Crypto,34.0,148,0,0.0,1
13049,Male,North,Basic,PayPal,43.0,161,2,29.59,1
13050,Male,south,Plus,,32.0,85,4,141.75,1
13051,Male,South,Basic,PayPal,31.0,12,0,67.1,0
13052,Female,South,Plus,Credit Card,31.0,18,1,165.24,1
13053,Male,West,Plus,Crypto,24.0,160,1,144.95,1
13054,Male,East,Pro,Credit Card,48.0,123,4,149.06,1
13055,Female,West,Basic,Crypto,45.0,101,2,,1
13056,Unknown,West,PRO,PayPal,21.0,103,3,146.59,1
13057,Female,East,Plus,Credit Card,42.0,48,1,174.55,0
13058,Male,West,Basic,Crypto,,2,2,12.49,0
13059,Male,North,Basic,Crypto,43.0,165,1,111.78,0
13060,Unknown,North,Basic,Crypto,27.0,70,2,84.87,1
13061,Male,West,BASIC,E-Wallet,37.0,14,5,65.33,1
13062,Male,South,Plus,,14.0,37,2,145.55,1
13063,Female,West,Plus,PayPal,22.0,152,4,115.0,1
13064,Female,South,Plus,PayPal,,60,1,111.56,1
13065,Female,West,Pro,PayPal,26.0,177,2,85.85,1
13066,Male,North,Pro,Crypto,25.0,9,1,107.12,1
13067,Male,South,BASIC,PayPal,47.0,99,4,0.0,1
13068,Unknown,North,Pro,Crypto,56.0,100,2,125.23,1
13069,Male,West,Pro,,43.0,177,1,24.41,1
13070,Female,East,Plus,Crypto,23.0,122,3,150.54,1
13071,Female,South,Plus,E-Wallet,51.0,41,2,210.06,1
13072,Female,South,Plus,Credit Card,18.0,179,3,249.15,1
13073,Male,West,Plus,PayPal,,173,2,165.2,1
13074,Male,West,Plus,E-Wallet,34.0,39,2,154.2,1
13075,Female,South,BASIC,PayPal,53.0,23,1,26.06,0
13076,Non-Binary,East,Plus,E-Wallet,43.0,68,1,155.4,1
13077,Unknown,west,Pro,Credit Card,,84,2,117.45,1
13078,Male,West,Basic,Credit Card,24.0,167,1,6.26,1
13079,Male,West,Basic,Credit Card,44.0,147,4,5.24,1
13080,Unknown,East,Pro,Credit Card,28.0,28,4,58.85,0
13081,Female,South,Basic,Crypto,36.0,36,1,71.1,1
13082,Non-Binary,North,Basic,PayPal,20.0,19,1,48.95,0
13083,Male,West,Pro,PayPal,39.0,145,0,99.05,1
13084,Female,East,Plus,PayPal,38.0,3,2,234.72,1
13085,Female,South,Plus,,21.0,138,3,185.75,1
13086,Female,South,Basic,PayPal,44.0,85,4,112.08,1
13087,Female,East,Basic,Credit Card,39.0,51,2,85.05,0
13088,Male,West,Basic,PayPal,41.0,42,3,0.0,1
13089,Female,North,Basic,PayPal,30.0,141,4,70.76,1
13090,Male,West,Basic,E-Wallet,35.0,121,1,87.65,1
13091,Female,South,Plus,Crypto,34.0,172,3,108.5,0
13092,Unknown,North,Pro,Credit Card,32.0,155,0,111.38,0
13093,Male,West,Basic,Credit Card,35.0,131,3,0.0,1
13094,Non-Binary,North,Basic,Credit Card,46.0,143,3,41.96,1
13095,Male,East,Pro,PayPal,,165,2,130.27,1
13096,Female,West,PRO,Credit Card,22.0,150,0,50.49,1
13097,Unknown,South,Basic,Credit Card,43.0,76,1,58.47,1
13098,Male,South,Plus,E-Wallet,45.0,147,2,,1
13099,Male,North,Basic,,32.0,82,1,43.93,1
13100,Female,East,Basic,E-Wallet,39.0,148,3,44.77,0
13101,Male,west,Basic,Crypto,38.0,169,1,35.73,1
13102,Female,East,Pro,PayPal,25.0,68,0,57.21,1
13103,Unknown,East,Basic,,30.0,13,1,60.16,1
13104,Female,North,Basic,Crypto,41.0,69,3,61.73,0
13105,Male,North,Basic,E-Wallet,,4,0,,0
13106,Female,West,Pro,Crypto,43.0,151,4,190.59,1
13107,Female,south,Basic,Credit Card,47.0,156,3,0.0,1
13108,Male,West,Basic,Credit Card,,1,0,3.61,1
13109,Female,East,Basic,PayPal,53.0,5,1,16.83,1
13110,Female,North,Basic,E-Wallet,33.0,33,2,32.67,1
13111,Female,East,Pro,E-Wallet,,21,1,80.51,1
13112,Male,North,Basic,Crypto,37.0,131,2,45.42,1
13113,Female,South,Basic,PayPal,33.0,112,1,0.0,1
13114,Male,East,Pro,Credit Card,39.0,133,0,66.3,1
13115,Male,North,Basic,E-Wallet,16.0,66,1,0.0,1
13116,Non-Binary,West,Basic,Crypto,36.0,76,3,37.34,1
13117,Female,west,Basic,Credit Card,20.0,89,3,0.0,1
13118,Male,west,Plus,Credit Card,24.0,115,3,,1
13119,Male,East,Pro,Credit Card,41.0,86,0,124.46,1
13120,Male,North,Plus,Crypto,32.0,67,1,138.48,1
13121,Male,North,Plus,Crypto,40.0,161,2,173.56,1
13122,Male,North,Plus,Credit Card,31.0,100,4,214.9,1
13123,Male,East,Pro,Crypto,,161,3,110.04,1
13124,Female,North,Pro,,31.0,56,1,141.24,1
13125,Female,south,Basic,Credit Card,14.0,164,1,98.45,1
13126,Female,East,Basic,Credit Card,36.0,133,1,30.09,1
13127,Female,South,Pro,Crypto,12.0,70,3,92.68,1
13128,Male,South,Plus,PayPal,19.0,172,1,,1
13129,Unknown,West,Basic,PayPal,25.0,168,3,0.0,1
13130,Non-Binary,East,PRO,Crypto,23.0,102,0,111.69,1
13131,Non-Binary,North,Basic,E-Wallet,,132,0,65.96,1
13132,Non-Binary,South,Basic,Crypto,23.0,59,0,0.0,0
13133,Unknown,east,Basic,E-Wallet,19.0,144,1,0.59,1
13134,Female,North,Pro,Credit Card,49.0,108,0,33.04,1
13135,Male,west,Basic,E-Wallet,27.0,100,0,50.41,1
